rule,side,return_low,return_high,close_location,relative_volume,minimum_price,horizon,train_n,train_mean_return,train_median_return,train_win_rate,train_profit_factor,train_t_stat,train_worst_trade,train_best_trade,validation_n,validation_mean_return,validation_median_return,validation_win_rate,validation_profit_factor,validation_t_stat,validation_worst_trade,validation_best_trade,test_n,test_mean_return,test_median_return,test_win_rate,test_profit_factor,test_t_stat,test_worst_trade,test_best_trade,sample_size_pass,stable_positive,robust_score
continuation_ret_0.60_1.00_cl0.75_rv1.5_px3,long,0.6,1.0,0.75,1.5,3.0,1,25,-0.11291986482769607,-0.08806692701856776,0.16,0.07737202194004332,-3.3972713592081094,-0.6528992228649861,0.14044778852320428,80,-0.06749161604318799,-0.08820154710029775,0.2875,0.38988115602344736,-3.2409414347777266,-0.4148653266020552,0.9285291452198983,124,-0.018303391866807173,-0.023320054623489954,0.3870967741935484,0.7798535822929507,-1.0099594393172984,-0.4044444444444445,0.6580497252102313,False,False,-0.3679038206689703
continuation_ret_0.60_1.00_cl0.75_rv1.5_px5,long,0.6,1.0,0.75,1.5,5.0,1,25,-0.11291986482769607,-0.08806692701856776,0.16,0.07737202194004332,-3.3972713592081094,-0.6528992228649861,0.14044778852320428,75,-0.06815820225823128,-0.08564296367633505,0.28,0.38576669004204917,-3.1370513647147087,-0.4148653266020552,0.9285291452198983,108,-0.03621675923596553,-0.027338774944682447,0.3611111111111111,0.5774601032614233,-2.058361970244304,-0.4044444444444445,0.6580497252102313,False,False,-0.3679038206689703
continuation_ret_0.60_1.00_cl0.90_rv1.5_px1,long,0.6,1.0,0.9,1.5,1.0,2,13,-0.13988386493538818,-0.0814285505756349,0.07692307692307693,0.011522973269714597,-3.3773245300217716,-0.4561538363725711,0.021198686371100235,37,0.014915095302705204,-0.09788596503478118,0.32432432432432434,1.1240326368616507,0.13280719692895923,-0.39620692285998116,3.9515057384029655,63,0.006009171507960257,-0.01,0.47619047619047616,1.0652646304380087,0.19553461939500397,-0.3983495193573976,0.7309090562300249,False,False,-0.36916153905264704
continuation_ret_0.60_1.00_cl0.90_rv1.5_px3,long,0.6,1.0,0.9,1.5,3.0,2,13,-0.13988386493538818,-0.0814285505756349,0.07692307692307693,0.011522973269714597,-3.3773245300217716,-0.4561538363725711,0.021198686371100235,36,0.020949061502754367,-0.09690242507086148,0.3333333333333333,1.1775765045039581,0.18168582622153195,-0.39620692285998116,3.9515057384029655,59,0.004791900251555495,-0.01,0.4745762711864407,1.0492197538376973,0.14620872127995405,-0.3983495193573976,0.7309090562300249,False,False,-0.36916153905264704
continuation_ret_0.60_1.00_cl0.90_rv1.5_px5,long,0.6,1.0,0.9,1.5,5.0,2,13,-0.13988386493538818,-0.0814285505756349,0.07692307692307693,0.011522973269714597,-3.3773245300217716,-0.4561538363725711,0.021198686371100235,32,0.031002905257625585,-0.09357414063283774,0.34375,1.257499118531606,0.23924849189911043,-0.39620692285998116,3.9515057384029655,50,-0.014474913513564256,-0.037944046844502304,0.42,0.8590807823902861,-0.4183892348790557,-0.3983495193573976,0.7309090562300249,False,False,-0.36916153905264704
continuation_ret_0.40_0.60_cl0.75_rv2_px20,long,0.4,0.6,0.75,2.0,20.0,10,38,-0.05377002261245203,-0.04928419273681654,0.39473684210526316,0.4434120041406498,-1.9318698988962617,-0.48594306476066806,0.26693307717721293,100,-0.04703897960443879,-0.12823364777045582,0.33,0.7059220870241341,-1.1907343028258202,-0.8001234567901234,2.407247386759582,98,-0.10085778534467224,-0.121744496679676,0.30612244897959184,0.49306724709554717,-2.0987049990188864,-0.9268975012081087,3.2998861398665547,False,False,-0.36949871410231794
continuation_ret_0.60_1.00_cl0.50_rv10_px10,long,0.6,1.0,0.5,10.0,10.0,2,29,-0.10888752480464513,-0.06596710330664866,0.3103448275862069,0.33806215247911114,-2.0034939656047186,-0.7937359914678459,0.6566666666666667,75,-0.0356292612378903,-0.06802844508057192,0.3333333333333333,0.6888540988504583,-1.1921541593088159,-0.4978571374075753,0.7759238783279319,106,-0.021704463200920412,-0.04898119361055769,0.3867924528301887,0.8186939236341606,-0.6479136455874687,-0.638742543352205,2.091156069364162,False,False,-0.370347964261232
continuation_ret_0.60_1.00_cl0.50_rv5_px1,long,0.6,1.0,0.5,5.0,1.0,2,40,-0.10011412161381088,-0.0801008810209599,0.25,0.29684498293801803,-2.5222423460172214,-0.7937359914678459,0.6566666666666667,111,0.010730090049824807,-0.06320813771517995,0.36936936936936937,1.1021735639811943,0.24995145890856993,-0.4978571374075753,3.9515057384029655,214,-0.0027452538525602325,-0.036836207334929254,0.42990654205607476,0.9735591984584984,-0.12385994858669662,-0.638742543352205,2.1399999541502717,False,False,-0.3717810055076861
continuation_ret_0.40_0.60_cl0.75_rv3_px3,long,0.4,0.6,0.75,3.0,3.0,40,60,-0.06369230182413947,-0.1725217361167521,0.36666666666666664,0.6941378586563149,-1.0281270450749436,-0.8971794808571886,1.5762068965517242,152,0.01809416452522301,-0.14763112729416944,0.3618421052631579,1.0814121186459689,0.30577032943421284,-0.9009285657812623,4.190000127156575,233,-0.09053360136652693,-0.1675179180948546,0.3261802575107296,0.6020138498259036,-2.9210574435262755,-0.975774734140283,2.957871515681528,False,False,-0.3721722156871407
continuation_ret_0.60_1.00_cl0.75_rv5_px3,long,0.6,1.0,0.75,5.0,3.0,2,21,-0.12044915298736557,-0.06596710330664866,0.23809523809523808,0.18623878746474545,-2.2573590920441697,-0.7937359914678459,0.344545477664832,71,0.0016741018111402059,-0.05278959999908616,0.39436619718309857,1.0149145554088659,0.02693931042572944,-0.42176470588235293,3.9515057384029655,108,0.003711156847620806,-0.02749828403031606,0.4444444444444444,1.0373277871262232,0.120923841020852,-0.3983495193573976,2.091156069364162,False,False,-0.3723134453549976
continuation_ret_0.60_1.00_cl0.75_rv5_px5,long,0.6,1.0,0.75,5.0,5.0,2,21,-0.12044915298736557,-0.06596710330664866,0.23809523809523808,0.18623878746474545,-2.2573590920441697,-0.7937359914678459,0.344545477664832,67,0.0032395570898490493,-0.05278959999908616,0.3880597014925373,1.0282869075583254,0.04926431357326404,-0.42176470588235293,3.9515057384029655,95,-0.009862120191595217,-0.04013279647021661,0.4,0.9065999839791207,-0.29465422886517717,-0.3983495193573976,2.091156069364162,False,False,-0.3723134453549976
continuation_ret_0.40_0.60_cl0.75_rv1.5_px5,long,0.4,0.6,0.75,1.5,5.0,60,58,-0.0627138248048705,-0.14020940169270013,0.3620689655172414,0.6932531808729632,-0.9559580211083193,-0.7832793630907511,2.5417241719503334,158,0.05235766051139779,-0.16035883993956263,0.37341772151898733,1.2116540195017622,0.6268646853751642,-0.8983571436932623,8.301424294711936,230,-0.0913483162404531,-0.2258958044138566,0.34782608695652173,0.6758338975891058,-1.876780334584051,-0.9842377092475433,6.976622277538877,False,False,-0.3724761799081885
continuation_ret_0.60_1.00_cl0.75_rv5_px10,long,0.6,1.0,0.75,5.0,10.0,2,19,-0.12446944054678377,-0.050000026465108365,0.2631578947368421,0.1966466184008538,-2.1078455921803467,-0.7937359914678459,0.344545477664832,56,-0.059696440913607686,-0.04842978606105685,0.375,0.5058030318475986,-1.8872683141470645,-0.42176470588235293,0.7759238783279319,73,-0.013287729312775954,-0.04013279647021661,0.410958904109589,0.8858988231700616,-0.31449066482197136,-0.3983495193573976,2.091156069364162,False,False,-0.37287712011720986
continuation_ret_0.60_1.00_cl0.50_rv2_px10,long,0.6,1.0,0.5,2.0,10.0,2,35,-0.10410226431323562,-0.06596710330664866,0.2857142857142857,0.31693379187043286,-2.2841714656805916,-0.7937359914678459,0.6566666666666667,88,-0.04580186214302439,-0.06901422373237885,0.3409090909090909,0.6216709351839034,-1.6666231877395947,-0.4978571374075753,0.7759238783279319,137,-0.03676246817114231,-0.07060606060606055,0.35766423357664234,0.7150127843771797,-1.2896922106789672,-0.638742543352205,2.091156069364162,False,False,-0.37305243570264346
continuation_ret_0.60_1.00_cl0.50_rv10_px3,long,0.6,1.0,0.5,10.0,3.0,2,33,-0.10593110211677505,-0.0787732114662849,0.2727272727272727,0.31569502069732663,-2.219572703522385,-0.7937359914678459,0.6566666666666667,99,0.019357823963834425,-0.06696576151121601,0.36363636363636365,1.187431705393478,0.40847565982809697,-0.4978571374075753,3.9515057384029655,164,-0.006453604744632142,-0.030336594451036474,0.43902439024390244,0.937161112323606,-0.27137607710592676,-0.638742543352205,2.091156069364162,False,False,-0.373551256833679
continuation_ret_0.60_1.00_cl0.50_rv10_px5,long,0.6,1.0,0.5,10.0,5.0,2,33,-0.10593110211677505,-0.0787732114662849,0.2727272727272727,0.31569502069732663,-2.219572703522385,-0.7937359914678459,0.6566666666666667,88,0.008160996373105066,-0.06901422373237885,0.3409090909090909,1.074293819275167,0.15617686682585055,-0.4978571374075753,3.9515057384029655,141,-0.017605240126096742,-0.0419248085532321,0.3900709219858156,0.8409554011071191,-0.660287235315315,-0.638742543352205,2.091156069364162,False,False,-0.373551256833679
continuation_ret_0.60_1.00_cl0.90_rv1.5_px10,long,0.6,1.0,0.9,1.5,10.0,2,11,-0.15036158198311458,-0.0814285505756349,0.09090909090909091,0.01265460181804754,-3.0942883320486194,-0.4561538363725711,0.021198686371100235,22,-0.10269683681575764,-0.11126049238223672,0.3181818181818182,0.21528154929386292,-2.8026230749353034,-0.39620692285998116,0.2165705493894874,42,-0.042495498041445444,-0.041028802511724353,0.38095238095238093,0.6364482756076953,-1.1290607970283297,-0.3983495193573976,0.7309090562300249,False,False,-0.373634494942485
continuation_ret_0.60_1.00_cl0.50_rv3_px10,long,0.6,1.0,0.5,3.0,10.0,2,34,-0.1052720112102338,-0.07369782694114178,0.29411764705882354,0.32080273247918145,-2.2436106193970966,-0.7937359914678459,0.6566666666666667,86,-0.04109451953699257,-0.06749710329589396,0.3488372093023256,0.652055353168116,-1.4733977833885545,-0.4978571374075753,0.7759238783279319,134,-0.03192878811922587,-0.0681215149486352,0.3656716417910448,0.7470549767119534,-1.1021851593224463,-0.638742543352205,2.091156069364162,False,False,-0.37427864098539654
continuation_ret_0.40_0.60_cl0.75_rv2_px10,long,0.4,0.6,0.75,2.0,10.0,20,50,-0.04879282493748906,-0.033256481214881055,0.42,0.6100717647580631,-1.2661146589712866,-0.5929959565754646,0.8080484435299087,126,-0.07481363265530559,-0.1494516207925614,0.30952380952380953,0.6264580382067386,-1.8466284911590136,-0.8699107112320101,2.0953342542407154,151,-0.09527146039513297,-0.09868158306202011,0.33774834437086093,0.5158576899634678,-2.5735034858889416,-0.9639514608842786,3.361356433726977,False,False,-0.37459077004866426
continuation_ret_0.60_1.00_cl0.75_rv2_px3,long,0.6,1.0,0.75,2.0,3.0,2,24,-0.1172337882897585,-0.07237015738646678,0.20833333333333334,0.17063817426887654,-2.5144383481124613,-0.7937359914678459,0.344545477664832,77,-0.009880576472966692,-0.053570653991547694,0.38961038961038963,0.9147416191762507,-0.1714811416968962,-0.42176470588235293,3.9515057384029655,122,0.007965656179373665,-0.03286358609076128,0.4426229508196721,1.0755080573038531,0.2663325120497942,-0.41366199991673036,2.091156069364162,False,False,-0.3773610069836204
continuation_ret_0.60_1.00_cl0.75_rv2_px5,long,0.6,1.0,0.75,2.0,5.0,2,24,-0.1172337882897585,-0.07237015738646678,0.20833333333333334,0.17063817426887654,-2.5144383481124613,-0.7937359914678459,0.344545477664832,73,-0.00907692180807538,-0.053570653991547694,0.3835616438356164,0.9231947055191597,-0.14956392861424744,-0.42176470588235293,3.9515057384029655,106,-0.007366760173155287,-0.04619358596624478,0.39622641509433965,0.9342831574522787,-0.22484976965967648,-0.41366199991673036,2.091156069364162,False,False,-0.3773610069836204
continuation_ret_0.60_1.00_cl0.75_rv2_px10,long,0.6,1.0,0.75,2.0,10.0,2,22,-0.12041354893674622,-0.06514898656097283,0.22727272727272727,0.17933466529861353,-2.3653912094914165,-0.7937359914678459,0.344545477664832,58,-0.06585677958801597,-0.05318012699531693,0.3620689655172414,0.47250573082398994,-2.132752596459465,-0.42176470588235293,0.7759238783279319,80,-0.014971454743902246,-0.04619358596624478,0.4,0.8809675972366396,-0.35821084552586674,-0.41366199991673036,2.091156069364162,False,False,-0.3775559862106694
continuation_ret_0.60_1.00_cl0.50_rv2_px3,long,0.6,1.0,0.5,2.0,3.0,2,40,-0.10176390859955828,-0.0801008810209599,0.25,0.29344474004787746,-2.5532839471485893,-0.7937359914678459,0.6566666666666667,117,0.001417796777087924,-0.06696576151121601,0.37606837606837606,1.0129926849992,0.03454568597179003,-0.4978571374075753,3.9515057384029655,209,-0.006100908654246087,-0.04013279647021661,0.42105263157894735,0.9449686833522633,-0.262801818078194,-0.638742543352205,2.1399999541502717,False,False,-0.3779076083739699
continuation_ret_0.60_1.00_cl0.50_rv2_px5,long,0.6,1.0,0.5,2.0,5.0,2,40,-0.10176390859955828,-0.0801008810209599,0.25,0.29344474004787746,-2.5532839471485893,-0.7937359914678459,0.6566666666666667,106,-0.009739383666670506,-0.06901422373237885,0.3584905660377358,0.9154434924659127,-0.21938489862261779,-0.4978571374075753,3.9515057384029655,182,-0.015864567157775525,-0.06034035793877361,0.3791208791208791,0.8652471532277722,-0.6152329731244974,-0.638742543352205,2.1399999541502717,False,False,-0.3779076083739699
continuation_ret_0.40_0.60_cl0.90_rv2_px20,long,0.4,0.6,0.9,2.0,20.0,10,24,-0.03499559043028392,-0.01709471768739878,0.4583333333333333,0.5589218520561745,-1.0551127693961615,-0.4695141712910217,0.26693307717721293,46,-0.08372300387892227,-0.15147580159588314,0.30434782608695654,0.5109568384071952,-1.9001437670656727,-0.8001234567901234,0.5455555555555556,40,-0.11755498017848379,-0.11520753217088751,0.275,0.27033278489791496,-3.1991738002204753,-0.6857322175732218,0.3735820367237672,False,False,-0.37839488378938196
continuation_ret_0.60_1.00_cl0.50_rv3_px3,long,0.6,1.0,0.5,3.0,3.0,2,39,-0.102723730106847,-0.0814285505756349,0.2564102564102564,0.29675845299977865,-2.512834526716913,-0.7937359914678459,0.6566666666666667,111,0.00769054771153827,-0.06696576151121601,0.36936936936936937,1.0711706831514742,0.17860060966680877,-0.4978571374075753,3.9515057384029655,202,-0.00234738323934243,-0.03784932834787429,0.4306930693069307,0.9782891109719135,-0.0990665078077248,-0.638742543352205,2.1399999541502717,False,False,-0.3789354574410931
continuation_ret_0.60_1.00_cl0.50_rv3_px5,long,0.6,1.0,0.5,3.0,5.0,2,39,-0.102723730106847,-0.0814285505756349,0.2564102564102564,0.29675845299977865,-2.512834526716913,-0.7937359914678459,0.6566666666666667,100,-0.003446060956056136,-0.06901422373237885,0.35,0.9698674706642788,-0.07355558632133062,-0.4978571374075753,3.9515057384029655,177,-0.01038876191436034,-0.05046236337925746,0.3898305084745763,0.9097670005865133,-0.3940633155969805,-0.638742543352205,2.1399999541502717,False,False,-0.3789354574410931
continuation_ret_0.40_0.60_cl0.90_rv10_px5,long,0.4,0.6,0.9,10.0,5.0,20,21,0.03010541136382139,0.027325556576678796,0.7142857142857143,1.3475375556909468,0.4894904470796394,-0.5929959565754646,0.4859349181659598,37,-0.12279553120795286,-0.20154743678439357,0.2972972972972973,0.4923040481142717,-1.6004316571211412,-0.8699107112320101,1.696422113065881,61,0.02416442723461742,-0.037062887110448244,0.4262295081967213,1.2623877359241478,0.6694017814377029,-0.4025000190734863,1.0100600652190777,False,False,-0.3795662000464683
continuation_ret_0.60_1.00_cl0.75_rv3_px3,long,0.6,1.0,0.75,3.0,3.0,2,23,-0.11953391517995243,-0.0787732114662849,0.21739130434782608,0.17393647374397436,-2.457616916542805,-0.7937359914678459,0.344545477664832,73,-0.005307301451546056,-0.053570653991547694,0.3835616438356164,0.9542893588192197,-0.0875269902922248,-0.42176470588235293,3.9515057384029655,116,0.013583324234576817,-0.02482080766073102,0.45689655172413796,1.1342437989363658,0.44212778721525164,-0.3983495193573976,2.091156069364162,False,False,-0.3798852169941343
continuation_ret_0.60_1.00_cl0.75_rv3_px5,long,0.6,1.0,0.75,3.0,5.0,2,23,-0.11953391517995243,-0.0787732114662849,0.21739130434782608,0.17393647374397436,-2.457616916542805,-0.7937359914678459,0.344545477664832,69,-0.004191940717883019,-0.053570653991547694,0.37681159420289856,0.9646378041345997,-0.06543723907608831,-0.42176470588235293,3.9515057384029655,102,0.0006921651809408446,-0.039217341631334716,0.4117647058823529,1.0064002424424026,0.020528444704932914,-0.3983495193573976,2.091156069364162,False,False,-0.3798852169941343
continuation_ret_0.40_0.60_cl0.75_rv1.5_px3,long,0.4,0.6,0.75,1.5,3.0,10,62,-0.09169331207184162,-0.08969819896120727,0.3548387096774194,0.3040124252665635,-3.7565681238303084,-0.48594306476066806,0.29414118679301526,166,-0.04882950335735294,-0.11991698806137151,0.3493975903614458,0.6883304557385638,-1.7171406371991718,-0.8001234567901234,2.407247386759582,259,0.0003336055915315376,-0.07605696769563984,0.3474903474903475,1.0021376752102207,0.007702558372308941,-0.9268975012081087,6.609684395198951,False,False,-0.37989774542270294
continuation_ret_0.40_0.60_cl0.75_rv2_px3,long,0.4,0.6,0.75,2.0,3.0,10,62,-0.09169331207184162,-0.08969819896120727,0.3548387096774194,0.3040124252665635,-3.7565681238303084,-0.48594306476066806,0.29414118679301526,159,-0.05570888539530432,-0.12170214823383506,0.33962264150943394,0.6457622074075385,-1.9494201342589703,-0.8001234567901234,2.407247386759582,246,-0.04772640977203929,-0.07659695514163416,0.33739837398373984,0.6883777802596898,-1.8149022628897475,-0.9268975012081087,3.2998861398665547,False,False,-0.37989774542270294
continuation_ret_0.60_1.00_cl0.50_rv10_px20,long,0.6,1.0,0.5,10.0,20.0,5,19,-0.12688985121410398,-0.21235546038543895,0.3157894736842105,0.42385578825772136,-1.290540771882678,-0.7300000056514033,1.3299014778325124,66,-0.036790028558706514,-0.12368397186104813,0.3787878787878788,0.7584281345247216,-0.7998878876966424,-0.7027710843373494,1.6857034517555511,63,-0.11340418931530712,-0.18625902159877894,0.2698412698412698,0.4813318204075498,-1.5783364127953692,-0.8472372372372372,3.7287096774193547,False,False,-0.38012802246855537
continuation_ret_0.60_1.00_cl0.75_rv3_px10,long,0.6,1.0,0.75,3.0,10.0,2,21,-0.12308415270443428,-0.06596710330664866,0.23809523809523808,0.1829813164797695,-2.3085105748013106,-0.7937359914678459,0.344545477664832,57,-0.06400798660730835,-0.05278959999908616,0.3684210526315789,0.4839500482359821,-2.0404877213927173,-0.42176470588235293,0.7759238783279319,78,-0.008163830578267793,-0.041028802511724353,0.41025641025641024,0.9329788808603201,-0.19198793607060735,-0.3983495193573976,2.091156069364162,False,False,-0.38045834134504414
continuation_ret_1.00_10.00_cl0.90_rv10_px5,long,1.0,10.0,0.9,10.0,5.0,3,6,-0.05294208365142383,-0.044692178891334464,0.16666666666666666,0.24829928746030566,-1.216528836057364,-0.20178082191780822,0.1049259214048033,19,-0.17812760447878728,-0.1323021537487633,0.21052631578947367,0.21105871847504573,-2.5064946828150374,-0.8841496598639456,0.49073857330373594,22,-0.19683787694483226,-0.19849007444389527,0.13636363636363635,0.1925878961000115,-2.8449278948857954,-0.8707619058518183,0.49746275686954844,False,False,-0.38302882246544995
continuation_ret_0.60_1.00_cl0.75_rv10_px3,long,0.6,1.0,0.75,10.0,3.0,2,20,-0.12603090152622828,-0.07237015738646678,0.25,0.18676840135412393,-2.25907382814973,-0.7937359914678459,0.344545477664832,64,0.010595875965465879,-0.061785328187866737,0.375,1.0939573482937348,0.15477619665269626,-0.42176470588235293,3.9515057384029655,90,0.01038696108947737,-0.02482080766073102,0.4444444444444444,1.1032938209142653,0.29199887038544875,-0.3937837912144089,2.091156069364162,False,False,-0.38370390754311323
continuation_ret_0.60_1.00_cl0.75_rv10_px5,long,0.6,1.0,0.75,10.0,5.0,2,20,-0.12603090152622828,-0.07237015738646678,0.25,0.18676840135412393,-2.25907382814973,-0.7937359914678459,0.344545477664832,60,0.012938752636979167,-0.061785328187866737,0.36666666666666664,1.1121665503162224,0.17744019878681977,-0.42176470588235293,3.9515057384029655,77,-0.005232205970021132,-0.0419248085532321,0.38961038961038963,0.9517150025781336,-0.1314582548974717,-0.3937837912144089,2.091156069364162,False,False,-0.38370390754311323
continuation_ret_0.40_0.60_cl0.75_rv1.5_px3,long,0.4,0.6,0.75,1.5,3.0,60,62,-0.09263543375508747,-0.15471548614241215,0.3387096774193548,0.5886994033454722,-1.455807846587126,-0.948461535013012,2.5417241719503334,166,0.11114267419558634,-0.1366853437582191,0.39759036144578314,1.467086448304607,1.272870400222007,-0.8983571436932623,8.301424294711936,259,-0.08063886518852564,-0.20710150330839694,0.3590733590733591,0.7017873519181215,-1.8163829710125865,-0.9842377092475433,6.976622277538877,False,False,-0.38380108248504524
continuation_ret_0.60_1.00_cl0.90_rv3_px10,long,0.6,1.0,0.9,3.0,10.0,10,9,-0.1668638804707506,-0.26864659614531117,0.1111111111111111,0.3969097266228978,-1.1180511351959526,-0.46791245791245795,0.9883579638752051,20,-0.10181387967568534,-0.12038878271406628,0.3,0.31473975091029605,-1.9942209581153831,-0.5252173913043479,0.5320836339736996,40,-0.13559032851025182,-0.1713554413776811,0.3,0.30342604828856085,-2.8725443862168007,-0.7774073996367278,0.8052610441767067,False,False,-0.3842182837310906
continuation_ret_0.40_0.60_cl0.90_rv10_px3,long,0.4,0.6,0.9,10.0,3.0,20,22,0.014748691670381286,0.022597618324653908,0.6818181818181818,1.152558398520329,0.24330231886783324,-0.5929959565754646,0.4859349181659598,38,-0.12265776498825619,-0.18263824611871843,0.2894736842105263,0.4859207377880079,-1.6424396735105833,-0.8699107112320101,1.696422113065881,65,0.020723215401772258,-0.037062887110448244,0.4153846153846154,1.2298084302670973,0.6079243859436076,-0.4025000190734863,1.0100600652190777,False,False,-0.38459271265947426
continuation_ret_0.60_1.00_cl0.75_rv10_px10,long,0.6,1.0,0.75,10.0,10.0,2,18,-0.1308947326765989,-0.05798356488587851,0.2777777777777778,0.19723717439784186,-2.109269968502681,-0.7937359914678459,0.344545477664832,49,-0.05681073179516669,-0.053570653991547694,0.3469387755102041,0.5370118330185296,-1.636757014850466,-0.42176470588235293,0.7759238783279319,58,-0.006144426297954442,-0.03975550772489194,0.41379310344827586,0.948894958829765,-0.11962376165301841,-0.3937837912144089,2.091156069364162,False,False,-0.385411553060549
continuation_ret_1.00_10.00_cl0.90_rv1.5_px10,long,1.0,10.0,0.9,1.5,10.0,2,5,-0.04017820596647552,-1.4254505988678043e-05,0.4,0.48868507277494816,-0.5429446038520388,-0.24287671232876717,0.18999999999999995,15,-0.09372319212078328,-0.17844448513454858,0.3333333333333333,0.457992242504308,-1.2708754159275806,-0.5065986394557823,0.5557311600073862,20,-0.2157639922745024,-0.20193886206495493,0.2,0.17173502512601715,-2.9031859784102427,-0.8598617134532288,0.3445751633986929,False,False,-0.3865971762762886
continuation_ret_1.00_10.00_cl0.90_rv2_px10,long,1.0,10.0,0.9,2.0,10.0,2,5,-0.04017820596647552,-1.4254505988678043e-05,0.4,0.48868507277494816,-0.5429446038520388,-0.24287671232876717,0.18999999999999995,15,-0.09372319212078328,-0.17844448513454858,0.3333333333333333,0.457992242504308,-1.2708754159275806,-0.5065986394557823,0.5557311600073862,20,-0.2157639922745024,-0.20193886206495493,0.2,0.17173502512601715,-2.9031859784102427,-0.8598617134532288,0.3445751633986929,False,False,-0.3865971762762886
continuation_ret_1.00_10.00_cl0.90_rv3_px10,long,1.0,10.0,0.9,3.0,10.0,2,5,-0.04017820596647552,-1.4254505988678043e-05,0.4,0.48868507277494816,-0.5429446038520388,-0.24287671232876717,0.18999999999999995,15,-0.09372319212078328,-0.17844448513454858,0.3333333333333333,0.457992242504308,-1.2708754159275806,-0.5065986394557823,0.5557311600073862,20,-0.2157639922745024,-0.20193886206495493,0.2,0.17173502512601715,-2.9031859784102427,-0.8598617134532288,0.3445751633986929,False,False,-0.3865971762762886
continuation_ret_1.00_10.00_cl0.90_rv5_px10,long,1.0,10.0,0.9,5.0,10.0,2,5,-0.04017820596647552,-1.4254505988678043e-05,0.4,0.48868507277494816,-0.5429446038520388,-0.24287671232876717,0.18999999999999995,15,-0.09372319212078328,-0.17844448513454858,0.3333333333333333,0.457992242504308,-1.2708754159275806,-0.5065986394557823,0.5557311600073862,20,-0.2157639922745024,-0.20193886206495493,0.2,0.17173502512601715,-2.9031859784102427,-0.8598617134532288,0.3445751633986929,False,False,-0.3865971762762886
continuation_ret_0.60_1.00_cl0.75_rv5_px1,long,0.6,1.0,0.75,5.0,1.0,2,23,-0.12199218580800095,-0.0787732114662849,0.21739130434782608,0.17103093504238193,-2.505644008795038,-0.7937359914678459,0.344545477664832,73,-0.003752524256306901,-0.053570653991547694,0.3835616438356164,0.9672416532987869,-0.06197479705528118,-0.42176470588235293,3.9515057384029655,120,0.004364713834798839,-0.02749828403031606,0.44166666666666665,1.0450240352363076,0.15429611801939055,-0.3983495193573976,2.091156069364162,False,False,-0.3876977333796357
continuation_ret_1.00_10.00_cl0.90_rv10_px10,long,1.0,10.0,0.9,10.0,10.0,3,5,-0.03786854131430719,-0.017845896244207397,0.2,0.3565650953904604,-0.7573657076218878,-0.20178082191780822,0.1049259214048033,15,-0.14796305774991753,-0.12859446452264678,0.26666666666666666,0.28974369057491317,-1.7751079034069892,-0.8841496598639456,0.49073857330373594,19,-0.21668253407775626,-0.20459756624829772,0.15789473684210525,0.20057075561736004,-2.7326812942688945,-0.8707619058518183,0.49746275686954844,False,False,-0.38824298225015047
continuation_ret_0.60_1.00_cl0.50_rv2_px20,long,0.6,1.0,0.5,2.0,20.0,5,21,-0.1257716938326418,-0.21235546038543895,0.2857142857142857,0.4017455846356811,-1.4120074157663025,-0.7300000056514033,1.3299014778325124,74,-0.05602944247803218,-0.1445014968637286,0.35135135135135137,0.653603626293623,-1.3276049675476964,-0.7027710843373494,1.6857034517555511,88,-0.10668361569969532,-0.1878730952549867,0.2727272727272727,0.5093642925769446,-1.8802442429606516,-0.8472372372372372,3.7287096774193547,False,False,-0.3887656450674801
continuation_ret_0.60_1.00_cl0.50_rv3_px20,long,0.6,1.0,0.5,3.0,20.0,5,21,-0.1257716938326418,-0.21235546038543895,0.2857142857142857,0.4017455846356811,-1.4120074157663025,-0.7300000056514033,1.3299014778325124,73,-0.0553079659051607,-0.146476429382711,0.3561643835616438,0.6595935348490009,-1.2928677799108164,-0.7027710843373494,1.6857034517555511,85,-0.09856413279159686,-0.18625902159877894,0.27058823529411763,0.5359108654450174,-1.6935322981923853,-0.8472372372372372,3.7287096774193547,False,False,-0.3887656450674801
continuation_ret_0.40_0.60_cl0.50_rv10_px10,long,0.4,0.6,0.5,10.0,10.0,20,50,-0.02356900528663954,-0.0064204252577089085,0.48,0.8304612618643842,-0.4325597975330674,-0.8485093639550476,1.6566666666666665,140,-0.09889008463598858,-0.15198090295261607,0.32142857142857145,0.5174924491934993,-2.83593238145995,-0.8699107112320101,2.0953342542407154,147,0.4134589156921479,-0.09827647842682662,0.36054421768707484,3.1511858064430025,0.8494029551479134,-0.9998164018423205,71.2976949370508,False,False,-0.3888185695940579
continuation_ret_0.40_0.60_cl0.50_rv1.5_px20,long,0.4,0.6,0.5,1.5,20.0,5,60,-0.06095121228450518,-0.05890436278740096,0.3,0.4837389178086217,-1.7091403550088686,-0.6870187279100952,1.4766666666666668,174,-0.002585035650378407,-0.08137056154893539,0.3563218390804598,0.9784361355501997,-0.0866515697227916,-0.6224031007751938,2.266381818999129,172,-0.09478904931730207,-0.09587472651336908,0.3488372093023256,0.41583934118706717,-3.7317877503442514,-0.9794002447980417,1.972689520647662,False,False,-0.38966582544833217
