symbol,event_date,entry_date,previous_close,entry_open,event_open,event_high,event_low,event_close,event_return,opening_gap,intraday_return,close_location,event_volume,event_dollar_volume,prior_20d_avg_dollar_volume,relative_dollar_volume,max_forward_60d_return,max_forward_60d_drawdown,forward_return_1d,above_entry_open_1d,gain_retention_1d,forward_return_2d,above_entry_open_2d,gain_retention_2d,forward_return_3d,above_entry_open_3d,gain_retention_3d,forward_return_5d,above_entry_open_5d,gain_retention_5d,forward_return_10d,above_entry_open_10d,gain_retention_10d,forward_return_20d,above_entry_open_20d,gain_retention_20d,forward_return_40d,above_entry_open_40d,gain_retention_40d,forward_return_60d,above_entry_open_60d,gain_retention_60d,consecutive_days_above_100pct_event_close,consecutive_days_above_90pct_event_close,consecutive_days_above_80pct_event_close,consecutive_days_above_70pct_event_close,days_to_5pct_breach,days_to_10pct_breach,days_to_20pct_breach,days_to_30pct_breach,days_to_40pct_breach
BTCT,2021-10-26,2021-10-27,228.0,348.0,348.0,414.0,294.0,330.0,0.44736842105263164,0.5263157894736843,-0.051724137931034475,0.3,1659032.0,547480560.0,18623943.0,29.396597702215907,0.17241379310344818,-0.7068965517241379,-0.27586206896551724,0,0.23529411764705882,0.034482758620689724,1,1.2941176470588236,0.06896551724137923,1,1.411764705882353,-0.08620689655172409,0,0.8823529411764706,0.17241379310344818,1,1.7647058823529411,-0.3793103448275862,0,-0.11764705882352941,-0.5517241379310345,0,-0.7058823529411765,-0.7068965517241379,0,-1.2352941176470589,0,0,0,18,1.0,1.0,1.0,19.0,25.0
BTCT,2024-11-13,2024-11-14,10.5,24.200000762939453,22.530000686645508,26.579999923706055,15.359999656677246,17.649999618530273,0.6809523446219308,1.145714351109096,-0.2166001295777953,0.20409981348952738,45367600.0,800738122.693634,67793326.44790709,11.811459396507521,-0.1838843232498698,-0.8347107490126319,-0.1838843232498698,0,1.2937063627286451,-0.2037190144525003,0,1.2265735560369722,-0.4677686070917112,0,0.33286716663212096,-0.25206612351894775,0,1.0629371729997314,-0.34504132719934233,0,0.7482518415251961,-0.7367768725315796,0,-0.5776224244456485,-0.8276859526930265,0,-0.8853147218778769,-0.7880165308797369,0,-0.7510489751135005,2,2,2,15,3.0,3.0,3.0,16.0,16.0
BTCT,2025-01-17,2025-01-21,4.760000228881836,9.59000015258789,6.079999923706055,9.899999618530273,5.28000020980835,8.260000228881836,0.7352940822908698,0.2773108469228578,0.35855268627157577,0.6450217317014492,61453400.0,507605098.065567,2507072.401790619,202.46926163880298,-0.18769553306515097,-0.6694473382840864,-0.18769553306515097,0,0.8657142094203404,-0.35766425970808613,0,0.3999998910086496,-0.22210636919188487,0,0.7714285169328962,-0.3378519495728056,0,0.4542856216430664,-0.3733055126949065,0,0.35714285714285715,-0.4692387829405468,0,0.0942856924874442,-0.5610010457600576,0,-0.15714291163853236,-0.6350365021573525,0,-0.3600000653948103,0,1,1,11,1.0,2.0,2.0,12.0,23.0
BTOC,2024-10-22,2024-10-23,5.010000228881836,7.510000228881836,5.099999904632568,8.149999618530273,4.75,7.400000095367432,0.4770458597402123,0.01796400631518913,0.4509804379889626,0.7794118802027848,1273500.0,9423900.121450424,2218202.0016121864,4.248440906013585,0.050599151267980425,-0.4846871148317813,-0.04793610153697758,0,0.8953974836962583,0.050599151267980425,1,1.20502083618887,-0.0013315883591290545,0,1.0418409666188033,-0.19307593101341158,0,0.4393304487676352,-0.22636487806810734,0,0.33472793246389354,-0.19573904423804223,0,0.43096225544387456,-0.34354198693910687,0,-0.03347297280850917,-0.46338214554110924,0,-0.4100418718912061,0,4,9,34,5.0,5.0,10.0,35.0,41.0
BTOG,2025-03-07,2025-03-10,16.799999237060547,31.559999465942383,26.399999618530273,50.880001068115234,24.18000030517578,37.20000076293945,1.2142858602562794,0.5714286200854266,0.4090909583509468,0.4876404526488214,10377812.0,386054614.3176422,8477942.393392181,45.53635733813646,-0.07224330855129801,-0.7718631200537587,-0.09695815962368903,0,0.5735294062648544,-0.07224330855129801,0,0.6117647311816697,-0.2984790949207534,0,0.2617646937826797,-0.41064636577254354,0,0.0882353436163103,-0.5038022778070252,0,-0.05588231884209735,-0.7338403117656882,0,-0.4117646563836897,-0.6673003745982012,0,-0.3088234689133985,-0.6958174732597997,0,-0.35294109397281614,0,0,0,2,1.0,1.0,1.0,3.0,3.0
BTOG,2025-07-10,2025-07-11,11.699999809265137,25.6200008392334,11.819999694824219,22.079999923706055,11.399999618530273,17.399999618530273,0.4871794788194228,0.010256400642336239,0.4720812240079366,0.561797736755893,4450498.0,77438663.50226974,5041092.8658494,15.361483226558594,0.8266978026555325,-0.2505854748631634,0.030444916227419405,1,2.5789474212561965,-0.17564402234947973,0,1.6526318149443446,-0.1943794413136316,0,1.5684210314975213,0.4777517318568678,1,4.589473978326161,0.22482428309340974,1,3.4526315807085397,0.0,1,2.442105525572443,-0.2271663314413458,0,1.4210525787438033,0.07962525141899057,1,2.8000001003867734,60,60,60,60,,,,,
BULL,2025-04-14,2025-04-15,13.25,49.79999923706055,27.639999389648438,79.55999755859375,26.020000457763672,62.900001525878906,3.747169926481427,1.0860376897847877,1.2756875150089848,0.6888308379744654,36885300.0,2320085426.282501,3855201.1501312256,601.8065817923739,-0.17871481621546637,-0.7915662595690112,-0.17871481621546637,0,0.5568983016338275,-0.2726907273976694,0,0.46263847965302773,-0.4712851339943075,0,0.2634440991283436,-0.5285140581937439,0,0.20604228052045837,-0.7102409532882652,0,0.02376636996799957,-0.7190763055131338,0,0.014904325244228973,-0.7809236944868662,0,-0.04712991099039987,-0.7493975957142411,0,-0.015508568662627877,0,0,0,0,1.0,1.0,1.0,1.0,2.0
BUR,2023-03-31,2023-04-03,6.957220077514648,11.53433863801763,6.880131537030259,11.43797788295734,6.851223678097878,10.657459259033203,0.5318559913718302,-0.011080365379490531,0.5490196955788713,0.8298320361057909,16396800.0,174748227.97851562,4361597.38162756,40.06519004129334,0.1545529895903468,-0.07602337736939668,-0.07602337736939668,0,1.0,-0.02339184050985621,0,1.1640623590521813,-0.020050275058455247,0,1.1744786444885569,0.065998321897494,1,1.4427082393681208,0.05430238807034371,1,1.4062498228084563,0.11111106777709989,1,1.5833331185557047,0.10304509183719102,1,1.5581899606750753,-0.00020799905067470092,0,1.2363307355549589,60,60,60,60,,,,,
BW,2026-03-04,2026-03-05,8.100000381469727,12.010000228881836,9.729999542236328,12.029999732971191,9.279999732971191,11.800000190734863,0.4567900783967347,0.20123445481503066,0.21274416710021438,0.9163638028231534,19042500.0,224701503.63206863,21812956.176314354,10.30128616294848,0.8193172327278151,-0.12489591768639408,0.1065778275251843,1,1.4027026616020544,0.09075771289051615,1,1.3513514210134672,0.12323060066869962,1,1.4567566668926273,0.22897584909172242,1,1.8000000515499657,0.17985010876333773,1,1.640540542630404,0.24646128074408513,1,1.8567568215425245,0.3039133679408845,1,2.0432432042324584,0.5362198510679961,1,2.7972975445978085,6,6,60,60,7.0,7.0,,,
BWEN,2020-12-28,2020-12-29,6.010000228881836,7.659999847412109,6.21999979019165,8.850000381469727,6.199999809265137,8.75,0.45590676651736883,0.03494168940304432,0.4067524590270759,0.9622640151407461,4568700.0,39976125.0,1874637.7003705502,21.324720500445565,0.5078329531086048,-0.36814618159254153,0.009138403793183647,1,0.627737202142078,0.05613581119339761,1,0.759124123159043,0.03524803998758985,1,0.7007298393580728,-0.04308093084591158,0,0.4817517536819141,0.16187986890588402,1,1.0547443908979088,0.3211488364426105,1,1.5,0.03655355292245166,1,0.7043795582329597,-0.36814618159254153,0,-0.4270073627840053,0,0,40,46,1.0,1.0,41.0,47.0,59.0
BXC,2018-03-12,2018-03-13,15.789999961853027,30.600000381469727,18.5,31.600000381469727,17.959999084472656,28.030000686645508,0.7751742086360374,0.17162761524344816,0.5151351722511086,0.7382698419823336,4990600.0,139886521.42677307,3038949.1851854324,46.03121437788615,0.34673197943579015,0.0032679862818003613,0.11307192642770492,1,1.492647085749886,0.12222221321876114,1,1.5155228016581155,0.13006540522774324,1,1.5351307807639227,0.19869280548727986,1,1.706699273392153,0.0928103990142124,1,1.4419932695841566,0.18039210724185994,1,1.6609475299174394,0.27516339775579857,1,1.8978757451261907,0.34673197943579015,1,2.076797190961817,60,60,60,60,,,,,
BYD,2020-03-19,2020-03-20,7.486503601074219,11.41118552110379,7.16183206535485,10.97192650556186,6.74167119621359,10.704551696777344,0.4298465969135947,-0.043367578915314065,0.49466667175292955,0.9367946402209683,6042400.0,64681183.17260742,52687368.7455225,1.2276411730677703,1.0753141797968548,-0.06108767356016209,-0.029288655513119544,0,1.1157271524623278,0.018410247638826593,1,1.2848672699598858,0.2560671047998373,1,2.1275975234473536,0.4158999372074106,1,2.6943641001811303,0.01255248760262262,1,1.2640956765829927,0.2619249484096817,1,2.1483694131760376,0.3405859631727153,1,2.427301053115724,0.7866115459028411,1,4.008905964020522,60,60,60,60,,,,,
BYFC,2020-06-19,2020-06-22,13.600000381469727,35.599998474121094,30.079999923706055,57.84000015258789,25.1200008392334,26.479999542236328,0.9470587352567916,1.2117646382341767,-0.11968086404922385,0.041564753409021424,21478700.0,568755966.1678314,1219187.1450836658,466.50423477750905,-0.2539325672935129,-0.6629213338668195,-0.33258423462703723,0,0.7888199153273391,-0.42471908932456925,0,0.5341614603301816,-0.5303370778088978,0,0.24223595770009873,-0.568539316993427,0,0.13664591536376827,-0.2539325672935129,0,1.0062111746054876,-0.5460674005601605,0,0.19875773546168576,-0.6224719057178243,0,-0.012422423254016947,-0.6606741449023534,0,-0.11801246559034739,0,0,1,2,1.0,1.0,2.0,3.0,5.0
BYND,2025-10-21,2025-10-22,1.4700000286102295,6.170000076293945,2.309999942779541,3.859999895095825,1.9299999475479126,3.619999885559082,1.4625849082339881,0.571428501918783,0.5670995563762935,0.8756476600729104,2071569300.0,7499080628.927708,140107573.79344076,53.523734840941074,-0.41977311516397786,-0.8670988682807308,-0.41977311516397786,0,0.9813953653421201,-0.539708285404888,0,0.6372092914942337,-0.6458671125184204,0,0.33255812174052674,-0.6799027553613652,0,0.23488373434047263,-0.7844408384976522,0,-0.06511627674876436,-0.8379254477091259,0,-0.21860467901482775,-0.8298217278228991,0,-0.19534888569247794,-0.840356563674994,0,-0.2255814170115327,0,1,1,2,2.0,2.0,2.0,3.0,4.0
BYSI,2021-08-04,2021-08-05,9.630000114440918,25.920000076293945,28.100000381469727,30.0,20.56999969482422,26.579999923706055,1.7601245698686259,1.9179646986017826,-0.054092542246583775,0.6373276812709292,83215100.0,2211857351.6511917,1823793.3157873154,1212.7785163508797,0.2079475067046026,-0.4648919812988588,-0.1628086150051381,0,0.7120944415527889,0.03665126389441298,1,1.0171091987487118,0.03858024680002159,1,1.0200590062781028,-0.08950616080229323,0,0.8241888155888112,-0.18750002299561908,0,0.6743362525145072,0.09876541120398064,1,1.1120943740360223,-0.3919753016013413,0,0.3616519282254011,-0.4533178999002542,0,0.26784660843308045,0,0,8,31,1.0,1.0,9.0,32.0,32.0
BZAI,2025-07-18,2025-07-21,3.0299999713897705,5.460000038146973,5.309999942779541,5.440000057220459,4.130000114440918,4.809999942779541,0.587458741979241,0.7524752451875445,-0.09416195958342577,0.5190838610998777,73519700.0,353629752.793169,2788571.7911934853,126.81393174454313,-0.023809544603050514,-0.43040295359571024,-0.14102563654703526,0,0.9325843328719889,-0.08608063438554814,0,1.1011235006920166,-0.13369963625883696,0,0.9550562219146592,-0.20695972647363203,0,0.7303370636019074,-0.3076923177691706,0,0.4213483213791417,-0.3315018187058151,0,0.348314681990463,-0.4065934089926597,0,0.11797755141704352,-0.10256409136758815,0,1.0505618842890325,0,3,9,14,4.0,4.0,10.0,15.0,
BZAI,2026-03-26,2026-03-27,1.2400000095367432,1.7350000143051147,1.2200000286102295,1.7799999713897705,1.190000057220459,1.75,0.41129031172652164,-0.016129016752173708,0.43442619586945685,0.94915258346773,30346200.0,53105850.0,6432996.462388039,8.255227608237515,0.4524495447544994,-0.26801154440614705,-0.0028818416083016274,0,0.96078435039117,-0.08933715856587443,0,0.6666667445812364,0.048991376049651425,1,1.137255007374614,0.03170025769131812,1,1.07843129921766,0.20461089160646373,1,1.6666665108375271,0.15850142587363747,1,1.5098039124022076,-0.15273774265703421,0,0.45098043798896265,-0.14697405944043096,0,0.47058826279337757,0,34,34,60,2.0,35.0,35.0,,
BZAI,2026-04-17,2026-04-20,1.7300000190734863,2.380000114440918,2.0250000953674316,2.640000104904175,2.0,2.5199999809265137,0.4566473717590578,0.17052027343441,0.2444443764182962,0.8124998370185762,79699000.0,200841478.4798622,17129568.24336171,11.724841842274401,-0.021008482491862712,-0.5315126235619253,-0.0273109470987265,0,0.7405064131582918,-0.1008403352926398,0,0.5189874754791006,-0.1008403352926398,0,0.5189874754791006,-0.1554622294900928,0,0.35443036064584277,-0.1470588765636952,0,0.3797467934208541,-0.4495798824416145,0,-0.5316456918666063,-0.30672273242905246,0,-0.10126588199788743,-0.525210108867127,0,-0.7594937377395503,0,1,3,16,1.0,2.0,4.0,17.0,20.0
BZFD,2023-01-27,2023-01-30,8.359999656677246,14.800000190734863,10.5600004196167,17.0,9.680000305175781,15.479999542236328,0.8516746624352121,0.2631579968047346,0.4659089893102686,0.7923496555828514,58379600.0,903716181.27594,21443286.60944134,42.14448082217208,-0.25945946642567064,-0.8591891835291426,-0.25945946642567064,0,0.36516859877246577,-0.3783783992770118,0,0.11797755141704352,-0.4108108003614941,0,0.05056188428903244,-0.42162160072298827,0,0.028089995246362073,-0.5405405335743294,0,-0.21910105210906017,-0.5756756669679117,0,-0.2921347584692509,-0.7467567663352971,0,-0.6477527843071281,-0.8591891835291426,0,-0.8814606245682849,0,0,0,1,1.0,1.0,1.0,2.0,2.0
CAAP,2020-12-01,2020-12-02,3.140000104904175,4.170000076293945,3.680000066757202,5.590000152587891,3.5799999237060547,4.489999771118164,0.4299361850674803,0.1719745043987846,0.22010861132258874,0.4527361909398103,18554400.0,83309251.75323486,1007668.9046698809,82.67522334682694,0.1510791613703819,-0.14868108216647358,0.08393282931151114,1,1.0222223831302741,0.016786497252640364,1,0.8148147690279708,0.04796158407816753,1,0.9111111739044973,-0.03597124523334372,0,0.6518519211862157,-0.05995203727242748,0,0.5777778994399635,-0.043165482845068825,0,0.6296297146623401,-0.033573108854717204,0,0.6592594999672395,0.08872898771932802,1,1.0370371874795248,1,4,27,60,2.0,5.0,28.0,,
CABA,2022-10-20,2022-10-21,1.2999999523162842,1.7699999809265137,1.25,2.0399999618530273,1.1799999475479126,1.9600000381469727,0.5076923923379602,-0.03846150319251662,0.5680000305175781,0.9069768344472702,12967000.0,25415320.494651794,1109638.783789277,22.904138595319882,5.265536876888996,-0.0734463257810768,0.01694913656104502,1,0.7575756590556963,-0.022598848748059952,0,0.6515151679351617,0.00847456828052251,1,0.734848410958439,-0.0734463257810768,0,0.5151514987315049,0.3389830006204271,1,1.6212118092319274,1.0225988487480602,1,3.4545449619451487,2.8361582118768016,1,8.318180750881154,5.265536876888996,1,14.833331707752324,0,1,60,60,1.0,2.0,,,
CABA,2025-10-31,2025-11-03,2.4700000286102295,3.559999942779541,2.609999895095825,3.6700000762939453,2.559999942779541,3.609999895095825,0.46153840213800645,0.05668010723237438,0.38314177785179004,0.9459457892062123,35910200.0,129635818.2328701,13852648.242650032,9.358197505783961,-0.10674153992419633,-0.4269662936398093,-0.15449437111138287,0,0.4736842325409609,-0.24157300812324256,0,0.20175442632509508,-0.2668539502677588,0,0.12280691480884892,-0.2837078670497616,0,0.07017537989077081,-0.35112360114928476,0,-0.1403509689206706,-0.3174157006137671,0,-0.03508768994538541,-0.3960673792346254,0,-0.2807017287022122,-0.22752807747157355,0,0.24561403875682683,0,0,1,3,1.0,1.0,2.0,4.0,14.0
CADL,2024-04-11,2024-04-12,5.099999904632568,6.849999904632568,6.400000095367432,7.920000076293945,5.829999923706055,7.28000020980835,0.42745104822366464,0.25490200294984566,0.1375000158324835,0.6937799905453922,64185300.0,467268997.46661186,80707002.70644069,5.789695835517904,1.0437956488921958,-0.2452554528070081,-0.02773723501688874,0,0.7155962038517938,-0.1503649266147603,0,0.33027530561320373,-0.14014599292150887,0,0.36238525287239665,-0.20291969136314236,0,0.16513765280660186,-0.061313880604568216,0,0.610091622715994,0.45547451180053633,1,2.233944807637793,0.04379564889219578,1,0.9403669283291979,-0.1357664001877833,0,0.3761468150782013,0,1,1,60,1.0,2.0,2.0,,
CADL,2024-12-11,2024-12-12,4.610000133514404,7.940000057220459,12.54800033569336,14.600000381469727,6.130000114440918,7.75,0.6811279339577452,1.7219088876961641,-0.3823717092232799,0.191263262631202,100772800.0,780989200.0,2998007.0372235775,260.5027907883985,0.5377833690370657,-0.22481106228568226,0.23425694207935943,1,1.6528663305420135,-0.14987406154214056,0,0.6815286488788176,-0.22481106228568226,0,0.49203826177966264,-0.17758184348246786,0,0.611465018450106,0.15491184007674552,1,1.4522293428895148,-0.021410588799599672,0,1.0063694209480647,0.04408059220532201,1,1.1719745174567207,0.01889169953229719,1,1.1082803079760737,1,1,2,60,2.0,2.0,3.0,,
CAL,2020-03-19,2020-03-20,3.1057827472686768,4.567861697242106,3.0694581740287097,4.467968621030738,2.8969146210833787,4.368074893951416,0.40643285425963516,-0.011695786922608198,0.42307685796488714,0.9364161084961631,1838700.0,8031579.307508469,7136476.196675301,1.1254264830659946,1.1590466480542694,-0.33001964581007937,0.01590455673342861,1,1.215826914174255,-0.09343903821856592,0,0.820144804820607,0.14711745525746256,1,1.6906475608265807,0.2107359093824328,1,1.9208639181087621,-0.2882702342832022,0,0.11510836751858602,0.12127247458006529,1,1.597122224704912,0.17296243593486005,1,1.7841728969482495,0.7213844661777746,1,3.7687499161856115,1,8,8,60,2.0,9.0,9.0,,
CANG,2021-01-27,2021-01-28,11.723128318786621,16.108957548058243,16.536507539719082,17.157143761418165,14.20567351889014,16.660634994506836,0.42117654447300823,0.41058829094439697,0.007506267843413239,0.8317757842321817,783540.0,13054273.943595886,1589038.4568595886,8.215203280476297,0.678082147935785,-0.4010160019073181,0.678082147935785,1,3.100557988052191,0.21575330831869288,1,1.592178123523014,0.347602726504904,1,2.0223459834961934,0.2671232714784679,1,1.7597761867024275,0.22773971593806208,1,1.6312846086734316,-0.16267126997773163,0,0.35754172355708547,-0.2393854509312301,0,0.1072563942448561,-0.3468222459969421,0,-0.24326359174798076,13,17,20,21,18.0,18.0,21.0,22.0,57.0
CAPR,2020-04-08,2020-04-09,1.1799999475479126,1.600000023841858,1.2100000381469727,1.850000023841858,1.159999966621399,1.7799999713897705,0.5084746190783163,0.025423806722535414,0.47107431014275947,0.8985506570331747,8878600.0,15803907.745981216,3199998.725414276,4.938723137752257,4.312499920837582,-0.08124999580904846,0.01874998183921006,1,0.7500000496705354,0.012499987892806708,1,0.7333333995607138,0.06875000791624175,1,0.8833334492312491,-0.08124999580904846,0,0.4833334492312491,0.24374998742714538,1,1.3500000496705353,3.412499898485841,1,9.799999602635717,1.6750000912696108,1,5.166666898462498,1.7937498272396648,1,5.483332853184825,0,3,60,60,1.0,4.0,,,
CAPR,2020-04-29,2020-04-30,2.4100000858306885,7.300000190734863,5.179999828338623,11.079999923706055,3.7200000286102295,8.5,2.5269708287459194,1.1493774455834345,0.6409266953057406,0.6494565271087597,199350500.0,1694479250.0,3687377.202717662,459.535099569184,0.12054795773263294,-0.4410959154652657,-0.0410959154652657,0,0.7536945778094312,-0.004109617674589394,0,0.7980295506717981,-0.0013698943315820777,0,0.801313619835737,-0.0684931488953382,0,0.7208538861700428,-0.0876712776165458,0,0.6978653237240857,-0.4,0,0.3234811258415168,-0.32191785206421497,0,0.4170771361629665,0.05753419020315231,1,0.8719211460096148,0,0,9,12,1.0,1.0,10.0,13.0,15.0
CAPR,2024-09-24,2024-09-25,5.96999979019165,9.970000267028809,8.430000305175781,9.239999771118164,7.420000076293945,9.100000381469727,0.5242882246697025,0.41206040225089513,0.07947806074011465,0.9230772455365939,30528300.0,277807541.64562225,1834011.9175982475,151.47531975115433,1.205616768521058,-0.002006063914543166,0.03711132152951757,1,1.396165986221694,0.002005968260150759,1,1.2843447992081762,-0.002006063914543166,0,1.2715652610941932,0.5055165322834052,1,2.88817850829826,0.9388163897679263,1,4.268369843361309,1.0200600652190777,1,4.527155566341519,0.8515545225731453,1,3.99041435617779,0.25576731418632126,1,2.0926515751543207,60,60,60,60,,,,,
CAPR,2025-12-03,2025-12-04,6.360000133514404,28.25,30.0,40.369998931884766,21.5,29.959999084472656,3.7106915810577794,3.7169810330526865,-0.0013333638509114287,0.44833066048444437,56959100.0,1706494583.8523865,13064284.013581276,130.62289384388467,0.06336286426645454,-0.23646018779383293,-0.10088496925556556,0,0.8067796750576877,-0.04814161452571908,0,0.8699152613860788,0.010973432422739293,1,0.9406779796287479,0.014867259337838723,1,0.9453390226474424,-0.07433629668919384,0,0.8385593374872722,0.0021238749006153856,1,0.9300847588188864,-0.1826548618552959,0,0.7088983374041287,-0.08530972911193313,0,0.825423766312605,0,0,24,60,1.0,1.0,25.0,,
CARG,2022-02-25,2022-02-28,32.2599983215332,45.599998474121094,36.599998474121094,47.18000030517578,35.47999954223633,46.439998626708984,0.4395536591119653,0.1345319398138649,0.2688524743941041,0.9367519974177435,8928100.0,414620951.7391205,28959189.20238495,14.31742266130069,0.06250005228477784,-0.5146929846209136,0.06250005228477784,1,1.141749089772361,0.019956137672428875,1,1.004936508696595,0.009649176669511483,1,0.9717914173079645,-0.08508766191340866,0,0.6671370025088763,-0.09495610002738886,0,0.6354021115882322,-0.09232454441554239,0,0.6438646594938882,-0.19912277017970736,0,0.3004232753560339,-0.5146929846209136,0,-0.7143863852435246,2,4,6,48,4.0,5.0,7.0,49.0,51.0
CARS,2020-05-06,2020-05-07,4.519999980926514,6.409999847412109,5.300000190734863,7.400000095367432,5.025000095367432,6.909999847412109,0.5287610346395824,0.17256641882738788,0.30377350919566926,0.7936841061240748,21825600.0,150814892.66967773,6802972.873158455,22.168968696718917,0.29797190216521274,-0.23088924404124633,-0.13104519434425,0,0.4393306482811017,-0.05772229241291804,0,0.6359832911462109,-0.09516375525711118,0,0.5355649712610827,-0.22932914589461795,0,0.1757322593124407,-0.10296409721110511,0,0.5146443881949478,0.11388456106878175,1,1.096234322979981,-0.1201248048761473,0,0.46861922515753085,0.26677068312838514,1,1.5062761948711871,0,0,3,60,1.0,1.0,4.0,,
CATX,2015-05-20,2015-05-21,16.100000381469727,35.099998474121094,21.0,33.79999923706055,18.600000381469727,31.200000762939453,0.9378882002294269,0.3043477951820375,0.48571432204473597,0.8289474559292634,5034340.0,157071411.8408966,1941100.86961174,80.91872725414527,-0.4245013777469897,-0.609686598152817,-0.4245013777469897,0,0.2715231972113806,-0.47578346386264303,0,0.152317826420921,-0.4472934341340865,0,0.2185429903107955,-0.4529914074755462,0,0.2052980333215061,-0.5527065386957039,0,-0.026490103450292537,-0.5811965684242604,0,-0.09271526734016704,-0.5811965684242604,0,-0.09271526734016704,-0.5669515535599822,0,-0.05960268539522978,0,0,0,0,1.0,1.0,1.0,1.0,2.0
CATX,2021-01-06,2021-01-07,5.300000190734863,15.0,17.399999618530273,20.0,13.100000381469727,14.199999809265137,1.6792451506112602,2.2830186778007837,-0.18390803904715436,0.1594202157404922,25910000.0,367921995.0580597,2043459.0985336304,180.04862212416072,0.6466667175292968,-0.3266666412353516,-0.09999999999999998,0,0.9213483326664756,-0.06666666666666665,0,0.977528110355339,0.30000000000000004,1,1.5955056649328367,0.1933333079020183,1,1.4157303334667048,0.6066666920979817,1,2.112359662532149,0.03333333333333344,1,1.1460674434219293,-0.3133333206176758,0,0.5617977768886342,-0.2666666666666667,0,0.6404494442221585,0,31,38,60,32.0,32.0,39.0,,
CATX,2026-01-29,2026-01-30,2.559999942779541,4.739999771118164,2.5899999141693115,6.159999847412109,2.559999942779541,4.260000228881836,0.6640626266016654,0.011718739086063357,0.6447877876660635,0.4722223142047012,80199900.0,341651592.35630035,3085913.8347303867,110.71326377009814,0.1919832000402395,-0.20042191036668178,-0.20042191036668178,0,0.7235293012177016,0.06751058799859155,1,1.4705879878008246,0.09704642623610482,1,1.5529408365797992,-0.023206679744479652,0,1.2176469548763462,0.059071777073587795,1,1.4470586024354033,0.1392405814596851,1,1.6705880438993044,-0.14135013329309387,0,0.8882352792680495,-0.09915607866807508,0,1.005882206095156,0,0,60,60,1.0,1.0,,,
CBAT,2020-09-25,2020-09-28,1.350000023841858,2.7899999618530273,3.5,3.75,1.940000057220459,2.450000047683716,0.8148148180853028,1.5925925468057605,-0.29999998637608116,0.2817679594398612,198509000.0,486347059.46564674,7967662.906293571,61.04011492271924,3.050179335210374,-0.27598566001954516,-0.05734761634399543,0,1.1636364207780052,-0.15412188983386588,0,0.9181816812389183,-0.27598566001954516,0,0.609090856875271,0.12186385564036839,1,1.6181818654714526,0.16845879391986474,1,1.7363635683847867,0.07526883190618316,1,1.4999999458139606,1.8637992402736328,1,6.0363632757801735,0.9498208356990039,1,3.7181817679365814,1,2,60,60,3.0,3.0,,,
CBAT,2020-11-13,2020-11-16,3.9700000286102295,7.900000095367432,5.28000020980835,7.019999980926514,5.170000076293945,6.150000095367432,0.5491184007674557,0.32997485434696827,0.16477269905083225,0.5297297673472723,92735100.0,570320873.8439083,6557271.177145243,86.97533752023381,0.43037975371179993,-0.4063291138476467,0.43037975371179993,1,3.362385292505137,0.23164549680727342,1,2.6422015308440905,-0.18227848605532004,0,1.1422018042598836,0.011392363881553402,1,1.844036522662943,0.02151893638032676,1,1.8807337342483794,-0.3759493963513266,0,0.4403668671241897,-0.13417720632701335,0,1.3165137780233416,-0.07594935409993331,0,1.527522963372236,13,16,22,60,16.0,17.0,23.0,,
CBAT,2021-11-08,2021-11-09,2.1500000953674316,2.9200000762939453,2.2300000190734863,3.569999933242798,2.2100000381469727,3.200000047683716,0.4883720491820913,0.037209265189536156,0.43497758758461447,0.7279412396329545,50422700.0,161352642.4043417,3026780.4929864407,53.30833959655248,-0.15068494716579106,-0.6335616354468976,-0.15068494716579106,0,0.3142856558974882,-0.19863018731861404,0,0.1809522166003371,-0.18493148895338163,0,0.21904764716046865,-0.2602739625362772,0,0.009523800873701953,-0.31506851104661837,0,-0.14285724017085302,-0.3184931652253774,0,-0.152381041044555,-0.5,0,-0.657142941481406,-0.6198630187318614,0,-0.99047631265896,0,0,0,4,1.0,1.0,1.0,5.0,11.0
CCCC,2023-12-13,2023-12-14,2.3399999141693115,5.190000057220459,3.180000066757202,6.03000020980835,3.1600000858306885,5.510000228881836,1.3547010388835243,0.35897443734996304,0.7327044381167722,0.8188153454830439,225846300.0,1244413164.6921158,21788219.583740234,57.11403632175511,1.11946047759605,-0.16184973859860774,-0.034682047467071375,0,0.8422713090344462,-0.046242821832232495,0,0.8233437337473944,-0.11560691676637525,0,0.7097791845558928,-0.16184973859860774,0,0.6340693346730901,0.16184973859860774,1,1.164037832587304,0.31021196835528575,1,1.4069400106573846,0.3025048466959366,1,1.3943217274138844,1.0732177476399545,1,2.656151255138315,0,1,4,60,1.0,2.0,5.0,,
CCHH,2026-02-06,2026-02-09,3.809999942779541,7.349999904632568,6.460000038146973,7.170000076293945,5.289999961853027,5.739999771118164,0.5065616423423394,0.6955380932195383,-0.11145514903670772,0.23936158610232824,12271420.0,70437947.99129486,2828111.92965734,24.90635085996376,0.8367347177094793,-0.39455784122386384,0.8367347177094793,1,5.020725864810971,0.6190475881543787,1,4.191710049381063,0.44217694136142005,1,3.5181352552425533,0.08843538827228392,1,2.170984678701906,-0.2489795846871562,0,0.8860104612646365,-0.08435372702090893,0,1.5129535419739035,-0.16734694354189583,0,1.1968912685178985,-0.3795918364698947,0,0.38860107083305434,5,12,14,60,11.0,13.0,15.0,,
